dataset,asset,freq,strategy_id,family,ann_return,sharpe,max_dd,params
eng,BTC,W,HYB_WGT_XGB_reg_TA_MAcross_20-100_a0p5,HYBRID_WEIGHT,-0.0192946507002578,0.0783196249518873,-0.4646569507153711,"{""model"": ""XGB_reg"", ""alpha"": 0.5, ""ta"": ""TA_MAcross_20-100"", ""k"": 2.0}"
eng,BTC,W,HYB_WGT_XGB_reg_TA_MAcross_20-100_a0p75,HYBRID_WEIGHT,-0.1016953626124559,-0.0781099890955859,-0.6229877002601141,"{""model"": ""XGB_reg"", ""alpha"": 0.75, ""ta"": ""TA_MAcross_20-100"", ""k"": 2.0}"
eng,BTC,W,HYB_WGT_XGB_reg_TA_MAcross_50-200_a0p25,HYBRID_WEIGHT,-0.0474049238960126,-0.2704140970502043,-0.2766247727293615,"{""model"": ""XGB_reg"", ""alpha"": 0.25, ""ta"": ""TA_MAcross_50-200"", ""k"": 2.0}"
eng,BTC,W,HYB_WGT_XGB_reg_TA_MAcross_50-200_a0p5,HYBRID_WEIGHT,-0.0851329908560337,-0.2002961156673524,-0.4646569507153711,"{""model"": ""XGB_reg"", ""alpha"": 0.5, ""ta"": ""TA_MAcross_50-200"", ""k"": 2.0}"
eng,BTC,W,HYB_WGT_XGB_reg_TA_MAcross_50-200_a0p75,HYBRID_WEIGHT,-0.1386145480814592,-0.1704694985107311,-0.6264238618653828,"{""model"": ""XGB_reg"", ""alpha"": 0.75, ""ta"": ""TA_MAcross_50-200"", ""k"": 2.0}"
eng,BTC,W,HYB_WGT_XGB_reg_TA_RSI14_65-35_a0p25,HYBRID_WEIGHT,-0.1432417402011521,-0.2406735825216629,-0.6403228510267605,"{""model"": ""XGB_reg"", ""alpha"": 0.25, ""ta"": ""TA_RSI14_65-35"", ""k"": 2.0}"
eng,BTC,W,HYB_WGT_XGB_reg_TA_RSI14_65-35_a0p5,HYBRID_WEIGHT,-0.1479566764989051,-0.2233213042689379,-0.6341843794080544,"{""model"": ""XGB_reg"", ""alpha"": 0.5, ""ta"": ""TA_RSI14_65-35"", ""k"": 2.0}"
eng,BTC,W,HYB_WGT_XGB_reg_TA_RSI14_65-35_a0p75,HYBRID_WEIGHT,-0.1690871640946369,-0.1886124390814941,-0.6985797537150531,"{""model"": ""XGB_reg"", ""alpha"": 0.75, ""ta"": ""TA_RSI14_65-35"", ""k"": 2.0}"
eng,BTC,W,HYB_WGT_XGB_reg_TA_RSI14_70-30_a0p25,HYBRID_WEIGHT,-0.039391015131721,0.0150493474157345,-0.487781697706634,"{""model"": ""XGB_reg"", ""alpha"": 0.25, ""ta"": ""TA_RSI14_70-30"", ""k"": 2.0}"
eng,BTC,W,HYB_WGT_XGB_reg_TA_RSI14_70-30_a0p5,HYBRID_WEIGHT,-0.078574188848427,-0.070524816818795,-0.5089830215663322,"{""model"": ""XGB_reg"", ""alpha"": 0.5, ""ta"": ""TA_RSI14_70-30"", ""k"": 2.0}"
eng,BTC,W,HYB_WGT_XGB_reg_TA_RSI14_70-30_a0p75,HYBRID_WEIGHT,-0.1348764254623099,-0.1246618707290616,-0.6494870513598273,"{""model"": ""XGB_reg"", ""alpha"": 0.75, ""ta"": ""TA_RSI14_70-30"", ""k"": 2.0}"
eng,BTC,W,HYB_WGT_XGB_reg_TA_RSI21_65-35_a0p25,HYBRID_WEIGHT,-0.115766247755831,-0.2083522541056572,-0.6150385772733751,"{""model"": ""XGB_reg"", ""alpha"": 0.25, ""ta"": ""TA_RSI21_65-35"", ""k"": 2.0}"
eng,BTC,W,HYB_WGT_XGB_reg_TA_RSI21_65-35_a0p5,HYBRID_WEIGHT,-0.1301481831824973,-0.2002009949152182,-0.6175113127352478,"{""model"": ""XGB_reg"", ""alpha"": 0.5, ""ta"": ""TA_RSI21_65-35"", ""k"": 2.0}"
eng,BTC,W,HYB_WGT_XGB_reg_TA_RSI21_65-35_a0p75,HYBRID_WEIGHT,-0.1607734387294126,-0.1775679484706745,-0.688444024839297,"{""model"": ""XGB_reg"", ""alpha"": 0.75, ""ta"": ""TA_RSI21_65-35"", ""k"": 2.0}"
eng,BTC,W,HYB_WGT_XGB_reg_TA_RSI21_70-30_a0p25,HYBRID_WEIGHT,-0.0431954308974235,-0.0511333137678499,-0.4003423690443622,"{""model"": ""XGB_reg"", ""alpha"": 0.25, ""ta"": ""TA_RSI21_70-30"", ""k"": 2.0}"
eng,BTC,W,HYB_WGT_XGB_reg_TA_RSI21_70-30_a0p5,HYBRID_WEIGHT,-0.0818261627335358,-0.1117937210551978,-0.4977142990590035,"{""model"": ""XGB_reg"", ""alpha"": 0.5, ""ta"": ""TA_RSI21_70-30"", ""k"": 2.0}"
eng,BTC,W,HYB_WGT_XGB_reg_TA_RSI21_70-30_a0p75,HYBRID_WEIGHT,-0.1369685942624192,-0.1409789778924155,-0.645544478000322,"{""model"": ""XGB_reg"", ""alpha"": 0.75, ""ta"": ""TA_RSI21_70-30"", ""k"": 2.0}"
eng,BTC,W,ML_CLS_RF_cls_prob052,ML_CLS,-0.2503342209285696,-0.2701101912905245,-0.8832452533926777,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""bm"": null}"
eng,BTC,W,ML_CLS_RF_cls_prob052_bm1.5p,ML_CLS,-0.1933444150057788,-0.2596885320255336,-0.7919161850385916,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""bm"": 0.015}"
eng,BTC,W,ML_CLS_RF_cls_prob052_bm2.0p,ML_CLS,-0.1878980092758875,-0.273155971455356,-0.7506368321950189,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""bm"": 0.02}"
eng,BTC,W,ML_CLS_RF_cls_prob052_bm3.0p,ML_CLS,-0.1132615597678692,-0.1297299901823843,-0.6901873666503768,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""bm"": 0.03}"
eng,BTC,W,ML_CLS_RF_cls_prob055,ML_CLS,-0.0151845796750486,0.1764095071999957,-0.6709859852592392,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""bm"": null}"
eng,BTC,W,ML_CLS_RF_cls_prob055_bm1.5p,ML_CLS,0.0922411369273366,0.4249050976999441,-0.5057688204408142,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""bm"": 0.015}"
eng,BTC,W,ML_CLS_RF_cls_prob055_bm2.0p,ML_CLS,0.047676985008725,0.3067306251423877,-0.5174705889601068,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""bm"": 0.02}"
eng,BTC,W,ML_CLS_RF_cls_prob055_bm3.0p,ML_CLS,0.0237589848072834,0.2313250474380799,-0.4739237551465127,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""bm"": 0.03}"
eng,BTC,W,ML_CLS_RF_cls_prob060,ML_CLS,-0.0696210573089571,-0.1605382901474653,-0.3950811108989931,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""bm"": null}"
eng,BTC,W,ML_CLS_RF_cls_prob060_bm1.5p,ML_CLS,0.0254938239665374,0.2230037197696762,-0.3196728410006523,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""bm"": 0.015}"
eng,BTC,W,ML_CLS_RF_cls_prob060_bm2.0p,ML_CLS,0.0231687204287009,0.2132338515684963,-0.3196728410006523,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""bm"": 0.02}"
eng,BTC,W,ML_CLS_RF_cls_prob060_bm3.0p,ML_CLS,0.0731672448153928,0.4313175054473881,-0.3196728410006525,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""bm"": 0.03}"
eng,BTC,W,ML_CLS_XGB_cls_prob052,ML_CLS,-0.146501751602436,0.0077737191549306,-0.7559751792954971,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""bm"": null}"
eng,BTC,W,ML_CLS_XGB_cls_prob052_bm1.5p,ML_CLS,-0.2461216622289227,-0.3534888474160351,-0.7542741307442308,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""bm"": 0.015}"
eng,BTC,W,ML_CLS_XGB_cls_prob052_bm2.0p,ML_CLS,-0.192578966495159,-0.2351839395971857,-0.6962794207512992,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""bm"": 0.02}"
eng,BTC,W,ML_CLS_XGB_cls_prob052_bm3.0p,ML_CLS,0.0513811798862604,0.3271108058841269,-0.5848238876260401,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""bm"": 0.03}"
eng,BTC,W,ML_CLS_XGB_cls_prob055,ML_CLS,-0.0704223605218518,0.15148256090949,-0.7361288565275705,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""bm"": null}"
eng,BTC,W,ML_CLS_XGB_cls_prob055_bm1.5p,ML_CLS,-0.2271043084835602,-0.3033688066724961,-0.7342834780972574,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""bm"": 0.015}"
eng,BTC,W,ML_CLS_XGB_cls_prob055_bm2.0p,ML_CLS,-0.1688714876170384,-0.1737537308159398,-0.671570697083387,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""bm"": 0.02}"
eng,BTC,W,ML_CLS_XGB_cls_prob055_bm3.0p,ML_CLS,0.079683037482189,0.3973103763600236,-0.5510478693544362,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""bm"": 0.03}"
eng,BTC,W,ML_CLS_XGB_cls_prob060,ML_CLS,-0.0610286951951517,0.1409129500954548,-0.729302812805048,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""bm"": null}"
eng,BTC,W,ML_CLS_XGB_cls_prob060_bm1.5p,ML_CLS,-0.2019836492985373,-0.2937821509560982,-0.74809819346963,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""bm"": 0.015}"
eng,BTC,W,ML_CLS_XGB_cls_prob060_bm2.0p,ML_CLS,-0.1537141116590009,-0.1851642654710065,-0.6834744552536915,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""bm"": 0.02}"
eng,BTC,W,ML_CLS_XGB_cls_prob060_bm3.0p,ML_CLS,0.026907112449418,0.2622444906815835,-0.5553594152715373,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""bm"": 0.03}"
eng,BTC,W,ML_REG_RF_reg_k2p0,ML_REG,0.0059055964557226,0.2794057924553405,-0.7139975648645107,"{""model"": ""RF_reg"", ""k"": 2.0}"
eng,BTC,W,ML_REG_RF_reg_k3p0,ML_REG,0.0366164986893797,0.3170813287956795,-0.6822038714807548,"{""model"": ""RF_reg"", ""k"": 3.0}"
eng,BTC,W,ML_REG_XGB_reg_k2p0,ML_REG,-0.2053699998286036,-0.1548752130313558,-0.7656264930314152,"{""model"": ""XGB_reg"", ""k"": 2.0}"
eng,BTC,W,ML_REG_XGB_reg_k3p0,ML_REG,-0.1839472355327284,-0.1796581933907727,-0.7220200688452176,"{""model"": ""XGB_reg"", ""k"": 3.0}"
eng,BTC,W,TA_MACD_12-26-9,TA_ONLY,0.0866969805383652,0.4279134889674371,-0.5854096091520945,"{""type"": ""MACD"", ""fast"": 12, ""slow"": 26, ""signal"": 9}"
eng,BTC,W,TA_MACD_19-39-9,TA_ONLY,0.0372922677301819,0.3515370720809566,-0.6585846492975385,"{""type"": ""MACD"", ""fast"": 19, ""slow"": 39, ""signal"": 9}"
eng,BTC,W,TA_MAcross_10-50,TA_ONLY,0.2976239752303056,0.7838928395259223,-0.5524696685037805,"{""type"": ""MA"", ""fast"": 10, ""slow"": 50}"
eng,BTC,W,TA_MAcross_20-100,TA_ONLY,0.0473867988657923,0.3247238309337099,-0.5484247412154333,"{""type"": ""MA"", ""fast"": 20, ""slow"": 100}"
eng,BTC,W,TA_MAcross_50-200,TA_ONLY,-0.0273100989290668,-0.2607369510175066,-0.1950637010324448,"{""type"": ""MA"", ""fast"": 50, ""slow"": 200}"
eng,BTC,W,TA_RSI14_65-35,TA_ONLY,-0.1550478090775449,-0.2266658546336,-0.6684130377145785,"{""type"": ""RSI"", ""win"": 14, ""levels"": ""65-35""}"
eng,BTC,W,TA_RSI14_70-30,TA_ONLY,-0.0193660512819825,0.1017044681367722,-0.4889956452400612,"{""type"": ""RSI"", ""win"": 14, ""levels"": ""70-30""}"
eng,BTC,W,TA_RSI21_65-35,TA_ONLY,-0.1178653571845015,-0.1844369094382481,-0.6500884898549808,"{""type"": ""RSI"", ""win"": 21, ""levels"": ""65-35""}"
eng,BTC,W,TA_RSI21_70-30,TA_ONLY,-0.022228376766707,0.0383019152122694,-0.4624388021293547,"{""type"": ""RSI"", ""win"": 21, ""levels"": ""70-30""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_MACD_12-26-9_prob052,HYBRID_CONF,-0.0567326794137832,-0.8647147705573035,-0.2301819216099518,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MACD_12-26-9""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_MACD_12-26-9_prob055,HYBRID_CONF,0.0066052829350642,0.2055907469106677,-0.0529594772210481,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MACD_12-26-9""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_MACD_12-26-9_prob060,HYBRID_CONF,-0.0016803517480912,-0.2980496215204889,-0.0133583032671428,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MACD_12-26-9""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_MACD_19-39-9_prob052,HYBRID_CONF,-0.0677746395754309,-1.066655934269843,-0.2656890819052641,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MACD_19-39-9""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_MACD_19-39-9_prob055,HYBRID_CONF,0.0016264025487944,0.0647326538344412,-0.0358262681103572,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MACD_19-39-9""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_MACD_19-39-9_prob060,HYBRID_CONF,-0.0030300877377456,-0.6616462863692377,-0.0124697926870537,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MACD_19-39-9""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_MAcross_10-50_prob052,HYBRID_CONF,-0.0677011950053425,-1.129180557542611,-0.266862177082206,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MAcross_10-50""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_MAcross_10-50_prob055,HYBRID_CONF,-0.026717797401171,-0.685200516969912,-0.1099799967536573,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MAcross_10-50""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_MAcross_10-50_prob060,HYBRID_CONF,-0.0009848666488105,-0.623592279977667,-0.0040660631936545,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MAcross_10-50""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_MAcross_20-100_prob052,HYBRID_CONF,-0.0283631235955872,-0.4367441492474186,-0.1397910796233763,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MAcross_20-100""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_MAcross_20-100_prob055,HYBRID_CONF,-0.0014756546914281,-0.0183238895104321,-0.0721722624685073,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MAcross_20-100""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_MAcross_20-100_prob060,HYBRID_CONF,0.0050442851952847,0.6684919679874327,-0.000899730027,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MAcross_20-100""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_MAcross_50-200_prob052,HYBRID_CONF,-0.0459360609542431,-0.8278539392593183,-0.2366656477250351,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MAcross_50-200""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_MAcross_50-200_prob055,HYBRID_CONF,-0.0213088781589748,-0.5716789073489962,-0.0985370413299837,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MAcross_50-200""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_MAcross_50-200_prob060,HYBRID_CONF,0.0028059900878367,0.4162882278103262,-0.0017986505398783,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MAcross_50-200""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_RSI14_65-35_prob052,HYBRID_CONF,-0.0419529176834598,-0.6608973580512857,-0.2089023310308888,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_RSI14_65-35""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_RSI14_65-35_prob055,HYBRID_CONF,-0.0193886218231121,-0.4440261555291865,-0.1270233252542105,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_RSI14_65-35""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_RSI14_65-35_prob060,HYBRID_CONF,0.004104466047119,0.3096665198973293,-0.0188646987581712,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_RSI14_65-35""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_RSI14_70-30_prob052,HYBRID_CONF,-0.0260578753693242,-0.4913747870877058,-0.120017718069846,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_RSI14_70-30""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_RSI14_70-30_prob055,HYBRID_CONF,-0.0212221019716681,-0.6382605122624176,-0.1066784868332166,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_RSI14_70-30""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_RSI14_70-30_prob060,HYBRID_CONF,-1.665037058196095e-05,0.0036516661951255,-0.0188646987581709,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_RSI14_70-30""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_RSI21_65-35_prob052,HYBRID_CONF,-0.012605488806423,-0.208087517594281,-0.1028162823027407,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_RSI21_65-35""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_RSI21_65-35_prob055,HYBRID_CONF,-0.0095579181521435,-0.2530237229713737,-0.1009871308290373,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_RSI21_65-35""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_RSI21_65-35_prob060,HYBRID_CONF,-0.0043725276714223,-0.4070191521224068,-0.0211611353201918,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_RSI21_65-35""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_RSI21_70-30_prob052,HYBRID_CONF,-0.0026145041018038,-0.0419605244471721,-0.0846683290275935,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_RSI21_70-30""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_RSI21_70-30_prob055,HYBRID_CONF,0.0093584121159664,0.4164804721124922,-0.0255455125378503,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_RSI21_70-30""}"
eng,GOLD,D,HYB_CONF_RF_cls_TA_RSI21_70-30_prob060,HYBRID_CONF,0.0003763868675836,0.0698202938235362,-0.0090733339061053,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_RSI21_70-30""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_MACD_12-26-9_prob052,HYBRID_CONF,0.0019654322526529,0.0629919025087394,-0.1073384470098104,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MACD_12-26-9""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_MACD_12-26-9_prob055,HYBRID_CONF,-0.0040921617131312,-0.0292677331679939,-0.1074290403228482,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MACD_12-26-9""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_MACD_12-26-9_prob060,HYBRID_CONF,-0.0094951835388799,-0.1329069842358013,-0.1239827648050791,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MACD_12-26-9""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_MACD_19-39-9_prob052,HYBRID_CONF,0.0102655654854564,0.1764109156077037,-0.1239045134119757,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MACD_19-39-9""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_MACD_19-39-9_prob055,HYBRID_CONF,-0.0002362610095838,0.0312953648255337,-0.148331633352136,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MACD_19-39-9""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_MACD_19-39-9_prob060,HYBRID_CONF,0.0063579768107262,0.1336220749049184,-0.1017037805914506,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MACD_19-39-9""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_MAcross_10-50_prob052,HYBRID_CONF,-0.0235429310018659,-0.2608451587037332,-0.1817580479323868,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MAcross_10-50""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_MAcross_10-50_prob055,HYBRID_CONF,-0.0249540750428853,-0.3027231193951227,-0.1505646090006809,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MAcross_10-50""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_MAcross_10-50_prob060,HYBRID_CONF,-0.0138224205302615,-0.1797707029690398,-0.1372758327664401,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MAcross_10-50""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_MAcross_20-100_prob052,HYBRID_CONF,0.0455739928905374,0.6151900663852833,-0.1033588457415404,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MAcross_20-100""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_MAcross_20-100_prob055,HYBRID_CONF,0.0325007931916399,0.4706636663483082,-0.1135497985821626,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MAcross_20-100""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_MAcross_20-100_prob060,HYBRID_CONF,0.0259656069434064,0.4097441809321839,-0.113977549036575,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MAcross_20-100""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_MAcross_50-200_prob052,HYBRID_CONF,0.0280202575436767,0.42610370974142,-0.1912440120246261,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MAcross_50-200""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_MAcross_50-200_prob055,HYBRID_CONF,0.0197115630418083,0.3248708075506437,-0.1796796980713452,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MAcross_50-200""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_MAcross_50-200_prob060,HYBRID_CONF,0.0141520504051273,0.2564463691873914,-0.1627308412425544,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MAcross_50-200""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_RSI14_65-35_prob052,HYBRID_CONF,-0.0315238687392958,-0.4429979876600129,-0.1886283942707584,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_RSI14_65-35""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_RSI14_65-35_prob055,HYBRID_CONF,-0.023068248004061,-0.3291275858272664,-0.1614267445517111,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_RSI14_65-35""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_RSI14_65-35_prob060,HYBRID_CONF,-0.0304193122713286,-0.47813488870591,-0.1756743391276795,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_RSI14_65-35""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_RSI14_70-30_prob052,HYBRID_CONF,-0.0148985538553586,-0.2546765459500213,-0.1100000378918361,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_RSI14_70-30""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_RSI14_70-30_prob055,HYBRID_CONF,-0.0027391523577117,-0.029211076108441,-0.0683624416331227,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_RSI14_70-30""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_RSI14_70-30_prob060,HYBRID_CONF,-0.0004076117925496,0.0166503571022227,-0.0543581662808151,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_RSI14_70-30""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_RSI21_65-35_prob052,HYBRID_CONF,0.0086041582020206,0.1693573143058711,-0.1000754092924449,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_RSI21_65-35""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_RSI21_65-35_prob055,HYBRID_CONF,0.0120449622216243,0.22964577554512,-0.0911706031151313,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_RSI21_65-35""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_RSI21_65-35_prob060,HYBRID_CONF,0.0060965338092418,0.1353034860441939,-0.0812582417767616,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_RSI21_65-35""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_RSI21_70-30_prob052,HYBRID_CONF,0.0082062850438311,0.2121042832378535,-0.0617108949774566,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_RSI21_70-30""}"
eng,GOLD,D,HYB_CONF_XGB_cls_TA_RSI21_70-30_prob055,HYBRID_CONF,0.006842201542329,0.1826470758460082,-0.0606277120592378,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_RSI21_70-30""}"
